Date,number_sold
11/07/2018,879
12/07/2018,871
13/07/2018,873
14/07/2018,858
15/07/2018,874
16/07/2018,876
17/07/2018,862
18/07/2018,870
19/07/2018,892
20/07/2018,871
21/07/2018,868
22/07/2018,851
23/07/2018,895
24/07/2018,883
25/07/2018,883
26/07/2018,863
27/07/2018,867
28/07/2018,862
29/07/2018,871
30/07/2018,885
31/07/2018,884
01/08/2018,875
02/08/2018,885
03/08/2018,860
04/08/2018,885
05/08/2018,877
06/08/2018,895
07/08/2018,892
08/08/2018,889
09/08/2018,892
10/08/2018,874
11/08/2018,858
12/08/2018,895
13/08/2018,873
14/08/2018,885
15/08/2018,883
16/08/2018,876
17/08/2018,901
18/08/2018,879
19/08/2018,885
20/08/2018,911
21/08/2018,889
22/08/2018,877
23/08/2018,879
24/08/2018,876
25/08/2018,876
26/08/2018,875
27/08/2018,892
28/08/2018,885
29/08/2018,890
30/08/2018,877
31/08/2018,891
01/09/2018,864
02/09/2018,885
03/09/2018,898
04/09/2018,890
05/09/2018,873
06/09/2018,885
07/09/2018,876
08/09/2018,875
09/09/2018,870
10/09/2018,881
11/09/2018,891
12/09/2018,903
13/09/2018,891
14/09/2018,893
15/09/2018,880
16/09/2018,894
17/09/2018,886
18/09/2018,885
19/09/2018,899
20/09/2018,884
21/09/2018,881
22/09/2018,901
23/09/2018,883
24/09/2018,902
25/09/2018,913
26/09/2018,868
27/09/2018,889
28/09/2018,878
29/09/2018,881
30/09/2018,870
01/10/2018,893
02/10/2018,900
03/10/2018,876
04/10/2018,903
05/10/2018,888
06/10/2018,882
07/10/2018,864
08/10/2018,901
09/10/2018,910
10/10/2018,898
11/10/2018,892
12/10/2018,898
13/10/2018,890
14/10/2018,901
15/10/2018,893
16/10/2018,891
17/10/2018,894
18/10/2018,887
19/10/2018,883
20/10/2018,882
21/10/2018,876
22/10/2018,889
23/10/2018,909
24/10/2018,904
25/10/2018,902
26/10/2018,872
27/10/2018,874
28/10/2018,894
29/10/2018,879
30/10/2018,901
31/10/2018,879
01/11/2018,876
02/11/2018,880
03/11/2018,869
04/11/2018,872
05/11/2018,897
06/11/2018,877
07/11/2018,886
08/11/2018,876
09/11/2018,868
10/11/2018,887
11/11/2018,875
12/11/2018,873
13/11/2018,891
14/11/2018,898
15/11/2018,890
16/11/2018,883
17/11/2018,871
18/11/2018,867
19/11/2018,874
20/11/2018,898
21/11/2018,890
22/11/2018,867
23/11/2018,856
24/11/2018,841
25/11/2018,884
26/11/2018,878
27/11/2018,885
28/11/2018,882
29/11/2018,884
30/11/2018,877
01/12/2018,871
02/12/2018,877
03/12/2018,885
04/12/2018,866
05/12/2018,870
06/12/2018,876
07/12/2018,868
08/12/2018,857
09/12/2018,856
10/12/2018,863
11/12/2018,871
12/12/2018,881
13/12/2018,882
14/12/2018,859
15/12/2018,836
16/12/2018,856
17/12/2018,872
18/12/2018,861
19/12/2018,887
20/12/2018,882
21/12/2018,846
22/12/2018,861
23/12/2018,852
24/12/2018,864
25/12/2018,879
26/12/2018,865
27/12/2018,868
28/12/2018,864
29/12/2018,854
30/12/2018,851
31/12/2018,863
01/01/2010,856
02/01/2010,878
03/01/2010,872
04/01/2010,883
05/01/2010,866
06/01/2010,885
07/01/2010,864
08/01/2010,863
09/01/2010,864
10/01/2010,858
11/01/2010,868
12/01/2010,869
13/01/2010,887
14/01/2010,877
15/01/2010,879
16/01/2010,872
17/01/2010,839
18/01/2010,852
19/01/2010,861
20/01/2010,868
21/01/2010,880
22/01/2010,856
23/01/2010,860
24/01/2010,849
25/01/2010,883
26/01/2010,871
27/01/2010,861
28/01/2010,862
29/01/2010,857
30/01/2010,865
31/01/2010,857
01/02/2010,857
02/02/2010,842
03/02/2010,848
04/02/2010,852
05/02/2010,837
06/02/2010,868
07/02/2010,861
08/02/2010,850
09/02/2010,861
10/02/2010,840
11/02/2010,856
12/02/2010,854
13/02/2010,834
14/02/2010,855
15/02/2010,857
16/02/2010,853
17/02/2010,874
18/02/2010,837
19/02/2010,834
20/02/2010,842
21/02/2010,827
22/02/2010,843
23/02/2010,867
24/02/2010,841
25/02/2010,844
26/02/2010,833
27/02/2010,838
28/02/2010,836
01/03/2010,843
02/03/2010,845
03/03/2010,851
04/03/2010,839
05/03/2010,846
06/03/2010,840
07/03/2010,815
08/03/2010,853
09/03/2010,840
10/03/2010,845
11/03/2010,843
12/03/2010,837
13/03/2010,840
14/03/2010,856
15/03/2010,836
16/03/2010,837
17/03/2010,821
18/03/2010,831
19/03/2010,833
20/03/2010,840
21/03/2010,842
22/03/2010,834
23/03/2010,849
24/03/2010,830
25/03/2010,835
26/03/2010,835
27/03/2010,830
28/03/2010,827
29/03/2010,830
30/03/2010,851
31/03/2010,836
01/04/2010,852
02/04/2010,815
03/04/2010,817
04/04/2010,821
05/04/2010,847
06/04/2010,864
07/04/2010,841
08/04/2010,848
09/04/2010,844
10/04/2010,833
11/04/2010,841
12/04/2010,852
13/04/2010,867
14/04/2010,861
15/04/2010,837
16/04/2010,834
17/04/2010,841
18/04/2010,826
19/04/2010,860
20/04/2010,864
21/04/2010,849
22/04/2010,847
23/04/2010,857
24/04/2010,844
25/04/2010,849
26/04/2010,840
27/04/2010,844
28/04/2010,852
29/04/2010,868
30/04/2010,842
01/05/2010,843
02/05/2010,844
03/05/2010,865
04/05/2010,862
05/05/2010,861
06/05/2010,853
07/05/2010,847
08/05/2010,860
09/05/2010,855
10/05/2010,866
11/05/2010,843
12/05/2010,859
13/05/2010,859
14/05/2010,867
15/05/2010,863
16/05/2010,866
17/05/2010,866
18/05/2010,866
19/05/2010,854
20/05/2010,857
21/05/2010,840
22/05/2010,856
23/05/2010,855
24/05/2010,857
25/05/2010,877
26/05/2010,898
27/05/2010,869
28/05/2010,854
29/05/2010,876
30/05/2010,855
31/05/2010,870
01/06/2010,879
02/06/2010,884
03/06/2010,862
04/06/2010,879
05/06/2010,881
06/06/2010,872
07/06/2010,864
08/06/2010,879
09/06/2010,887
10/06/2010,897
11/06/2010,871
12/06/2010,874
13/06/2010,881
14/06/2010,870
15/06/2010,883
16/06/2010,887
17/06/2010,891
18/06/2010,875
19/06/2010,898
20/06/2010,889
21/06/2010,883
22/06/2010,892
23/06/2010,902
24/06/2010,891
25/06/2010,902
26/06/2010,894
27/06/2010,883
28/06/2010,904
29/06/2010,924
30/06/2010,898
01/07/2010,906
02/07/2010,896
03/07/2010,892
04/07/2010,912
05/07/2010,887
06/07/2010,898
07/07/2010,924
08/07/2010,900
09/07/2010,906
10/07/2010,903
11/07/2010,921
12/07/2010,895
13/07/2010,925
14/07/2010,909
15/07/2010,902
16/07/2010,914
17/07/2010,906
18/07/2010,944
19/07/2010,903
20/07/2010,926
21/07/2010,915
22/07/2010,934
23/07/2010,927
24/07/2010,933
25/07/2010,930
26/07/2010,917
27/07/2010,924
28/07/2010,943
29/07/2010,929
30/07/2010,915
31/07/2010,949
01/08/2010,941
02/08/2010,927
03/08/2010,942
04/08/2010,939
05/08/2010,942
06/08/2010,947
07/08/2010,927
08/08/2010,933
09/08/2010,924
10/08/2010,932
11/08/2010,948
12/08/2010,944
13/08/2010,932
14/08/2010,931
15/08/2010,916
16/08/2010,950
17/08/2010,959
18/08/2010,948
19/08/2010,952
20/08/2010,953
21/08/2010,934
22/08/2010,939
23/08/2010,930
24/08/2010,944
25/08/2010,957
26/08/2010,955
27/08/2010,946
28/08/2010,942
29/08/2010,962
30/08/2010,948
31/08/2010,962
01/09/2010,961
02/09/2010,969
03/09/2010,960
04/09/2010,937
05/09/2010,951
06/09/2010,948
07/09/2010,955
08/09/2010,949
09/09/2010,952
10/09/2010,932
11/09/2010,950
12/09/2010,949
13/09/2010,947
14/09/2010,958
15/09/2010,968
16/09/2010,948
17/09/2010,953
18/09/2010,959
19/09/2010,968
20/09/2010,959
21/09/2010,962
22/09/2010,949
23/09/2010,973
24/09/2010,968
25/09/2010,955
26/09/2010,954
27/09/2010,959
28/09/2010,963
29/09/2010,956
30/09/2010,962
01/10/2010,975
02/10/2010,986
03/10/2010,958
04/10/2010,947
05/10/2010,955
06/10/2010,969
07/10/2010,956
08/10/2010,953
09/10/2010,948
10/10/2010,959
11/10/2010,968
12/10/2010,963
13/10/2010,978
14/10/2010,949
15/10/2010,973
16/10/2010,962
17/10/2010,962
18/10/2010,965
19/10/2010,968
20/10/2010,966
21/10/2010,971
22/10/2010,946
23/10/2010,968
24/10/2010,936
25/10/2010,959
26/10/2010,949
27/10/2010,981
28/10/2010,957
29/10/2010,955
30/10/2010,939
31/10/2010,953
01/11/2010,953
02/11/2010,958
03/11/2010,950
04/11/2010,944
05/11/2010,958
06/11/2010,938
07/11/2010,936
08/11/2010,959
09/11/2010,945
10/11/2010,954
11/11/2010,954
12/11/2010,957
13/11/2010,935
14/11/2010,947
15/11/2010,941
16/11/2010,967
17/11/2010,962
18/11/2010,959
19/11/2010,965
20/11/2010,938
21/11/2010,961
22/11/2010,955
23/11/2010,967
24/11/2010,952
25/11/2010,921
26/11/2010,947
27/11/2010,932
28/11/2010,942
29/11/2010,931
30/11/2010,942
01/12/2010,963
02/12/2010,941
03/12/2010,931
04/12/2010,932
05/12/2010,943
06/12/2010,942
07/12/2010,942
08/12/2010,932
09/12/2010,936
10/12/2010,943
11/12/2010,934
12/12/2010,934
13/12/2010,908
14/12/2010,940
15/12/2010,935
16/12/2010,947
17/12/2010,912
18/12/2010,932
19/12/2010,935
20/12/2010,915
21/12/2010,939
22/12/2010,947
23/12/2010,927
24/12/2010,936
25/12/2010,904
26/12/2010,928
27/12/2010,921
28/12/2010,924
29/12/2010,929
30/12/2010,936
31/12/2010,922
01/01/2011,913
02/01/2011,922
03/01/2011,918
04/01/2011,927
05/01/2011,912
06/01/2011,925
07/01/2011,911
08/01/2011,923
09/01/2011,908
10/01/2011,910
11/01/2011,926
12/01/2011,922
13/01/2011,906
14/01/2011,917
15/01/2011,907
16/01/2011,910
17/01/2011,911
18/01/2011,919
19/01/2011,910
20/01/2011,925
21/01/2011,906
22/01/2011,911
23/01/2011,911
24/01/2011,888
25/01/2011,890
26/01/2011,906
27/01/2011,916
28/01/2011,899
29/01/2011,905
30/01/2011,896
31/01/2011,907
01/02/2011,887
02/02/2011,888
03/02/2011,886
04/02/2011,883
05/02/2011,900
06/02/2011,894
07/02/2011,877
08/02/2011,900
09/02/2011,899
10/02/2011,873
11/02/2011,886
12/02/2011,895
13/02/2011,889
14/02/2011,904
15/02/2011,888
16/02/2011,893
17/02/2011,899
18/02/2011,875
19/02/2011,881
20/02/2011,882
21/02/2011,864
22/02/2011,874
23/02/2011,911
24/02/2011,877
25/02/2011,884
26/02/2011,878
27/02/2011,871
28/02/2011,885
01/03/2011,885
02/03/2011,899
03/03/2011,869
04/03/2011,895
05/03/2011,878
06/03/2011,885
07/03/2011,888
08/03/2011,907
09/03/2011,893
10/03/2011,868
11/03/2011,874
12/03/2011,870
13/03/2011,882
14/03/2011,883
15/03/2011,889
16/03/2011,873
17/03/2011,871
18/03/2011,865
19/03/2011,861
20/03/2011,875
21/03/2011,873
22/03/2011,900
23/03/2011,874
24/03/2011,873
25/03/2011,865
26/03/2011,886
27/03/2011,892
28/03/2011,871
29/03/2011,891
30/03/2011,895
31/03/2011,892
01/04/2011,875
02/04/2011,873
03/04/2011,878
04/04/2011,883
05/04/2011,894
06/04/2011,890
07/04/2011,880
08/04/2011,870
09/04/2011,877
10/04/2011,877
11/04/2011,897
12/04/2011,874
13/04/2011,868
14/04/2011,893
15/04/2011,869
16/04/2011,874
17/04/2011,887
18/04/2011,882
19/04/2011,885
20/04/2011,899
21/04/2011,876
22/04/2011,890
23/04/2011,867
24/04/2011,891
25/04/2011,879
26/04/2011,886
27/04/2011,897
28/04/2011,889
29/04/2011,893
30/04/2011,901
01/05/2011,876
02/05/2011,885
03/05/2011,887
04/05/2011,900
05/05/2011,895
06/05/2011,888
07/05/2011,879
08/05/2011,855
09/05/2011,883
10/05/2011,882
11/05/2011,899
12/05/2011,886
13/05/2011,904
14/05/2011,887
15/05/2011,890
16/05/2011,882
17/05/2011,909
18/05/2011,902
19/05/2011,899
20/05/2011,913
21/05/2011,883
22/05/2011,896
23/05/2011,904
24/05/2011,911
25/05/2011,897
26/05/2011,893
27/05/2011,912
28/05/2011,897
29/05/2011,893
30/05/2011,887
31/05/2011,895
01/06/2011,926
02/06/2011,916
03/06/2011,924
04/06/2011,907
05/06/2011,903
06/06/2011,907
07/06/2011,913
08/06/2011,920
09/06/2011,896
10/06/2011,916
11/06/2011,897
12/06/2011,909
13/06/2011,917
14/06/2011,922
15/06/2011,903
16/06/2011,936
17/06/2011,922
18/06/2011,917
19/06/2011,915
20/06/2011,932
21/06/2011,927
22/06/2011,931
23/06/2011,912
24/06/2011,931
25/06/2011,929
26/06/2011,942
27/06/2011,934
28/06/2011,920
29/06/2011,933
30/06/2011,923
01/07/2011,933
02/07/2011,944
03/07/2011,946
04/07/2011,944
05/07/2011,942
06/07/2011,931
07/07/2011,943
08/07/2011,928
09/07/2011,931
10/07/2011,945
11/07/2011,945
12/07/2011,965
13/07/2011,938
14/07/2011,950
15/07/2011,952
16/07/2011,947
17/07/2011,924
18/07/2011,953
19/07/2011,965
20/07/2011,970
21/07/2011,954
22/07/2011,936
23/07/2011,940
24/07/2011,953
25/07/2011,971
26/07/2011,959
27/07/2011,954
28/07/2011,957
29/07/2011,948
30/07/2011,961
31/07/2011,943
01/08/2011,982
02/08/2011,972
03/08/2011,959
04/08/2011,960
05/08/2011,968
06/08/2011,969
07/08/2011,962
08/08/2011,968
09/08/2011,987
10/08/2011,968
11/08/2011,974
12/08/2011,955
13/08/2011,960
14/08/2011,967
15/08/2011,969
16/08/2011,986
17/08/2011,984
18/08/2011,965
19/08/2011,986
20/08/2011,965
21/08/2011,986
22/08/2011,971
23/08/2011,978
24/08/2011,986
25/08/2011,982
26/08/2011,985
27/08/2011,977
28/08/2011,966
29/08/2011,1007
30/08/2011,969
31/08/2011,990
01/09/2011,974
02/09/2011,983
03/09/2011,987
04/09/2011,982
05/09/2011,984
06/09/2011,1001
07/09/2011,995
08/09/2011,980
09/09/2011,996
10/09/2011,971
11/09/2011,996
12/09/2011,969
13/09/2011,975
14/09/2011,992
15/09/2011,992
16/09/2011,985
17/09/2011,972
18/09/2011,962
19/09/2011,979
20/09/2011,993
21/09/2011,994
22/09/2011,1011
23/09/2011,984
24/09/2011,980
25/09/2011,994
26/09/2011,965
27/09/2011,995
28/09/2011,990
29/09/2011,984
30/09/2011,997
01/10/2011,1001
02/10/2011,989
03/10/2011,999
04/10/2011,986
05/10/2011,988
06/10/2011,993
07/10/2011,995
08/10/2011,999
09/10/2011,998
10/10/2011,987
11/10/2011,1002
12/10/2011,992
13/10/2011,1007
14/10/2011,985
15/10/2011,983
16/10/2011,986
17/10/2011,987
18/10/2011,983
19/10/2011,1006
20/10/2011,987
21/10/2011,976
22/10/2011,996
23/10/2011,984
24/10/2011,981
25/10/2011,997
26/10/2011,990
27/10/2011,983
28/10/2011,974
29/10/2011,983
30/10/2011,972
31/10/2011,985
01/11/2011,985
02/11/2011,998
03/11/2011,978
04/11/2011,984
05/11/2011,980
06/11/2011,968
07/11/2011,998
08/11/2011,993
09/11/2011,998
10/11/2011,1000
11/11/2011,969
12/11/2011,985
13/11/2011,970
14/11/2011,982
15/11/2011,985
16/11/2011,973
17/11/2011,976
18/11/2011,982
19/11/2011,965
20/11/2011,965
21/11/2011,978
22/11/2011,985
23/11/2011,963
24/11/2011,970
25/11/2011,975
26/11/2011,966
27/11/2011,961
28/11/2011,950
29/11/2011,985
30/11/2011,968
01/12/2011,972
02/12/2011,978
03/12/2011,962
04/12/2011,968
05/12/2011,979
06/12/2011,981
07/12/2011,982
08/12/2011,983
09/12/2011,958
10/12/2011,962
11/12/2011,953
12/12/2011,946
13/12/2011,959
14/12/2011,956
15/12/2011,986
16/12/2011,962
17/12/2011,953
18/12/2011,938
19/12/2011,954
20/12/2011,946
21/12/2011,950
22/12/2011,980
23/12/2011,958
24/12/2011,943
25/12/2011,933
26/12/2011,948
27/12/2011,938
28/12/2011,956
29/12/2011,954
30/12/2011,936
31/12/2011,921
01/01/2012,955
02/01/2012,943
03/01/2012,941
04/01/2012,950
05/01/2012,944
06/01/2012,933
07/01/2012,909
08/01/2012,955
09/01/2012,949
10/01/2012,927
11/01/2012,942
12/01/2012,939
13/01/2012,936
14/01/2012,920
15/01/2012,914
16/01/2012,918
17/01/2012,942
18/01/2012,930
19/01/2012,940
20/01/2012,931
21/01/2012,918
22/01/2012,916
23/01/2012,916
24/01/2012,936
25/01/2012,930
26/01/2012,923
27/01/2012,922
28/01/2012,913
29/01/2012,930
30/01/2012,922
31/01/2012,929
01/02/2012,928
02/02/2012,918
03/02/2012,929
04/02/2012,927
05/02/2012,916
06/02/2012,914
07/02/2012,917
08/02/2012,927
09/02/2012,926
10/02/2012,909
11/02/2012,921
12/02/2012,907
13/02/2012,899
14/02/2012,910
15/02/2012,926
16/02/2012,911
17/02/2012,907
18/02/2012,899
19/02/2012,897
20/02/2012,915
21/02/2012,923
22/02/2012,923
23/02/2012,920
24/02/2012,899
25/02/2012,897
26/02/2012,898
27/02/2012,901
28/02/2012,911
29/02/2012,906
01/03/2012,917
02/03/2012,914
03/03/2012,908
04/03/2012,901
05/03/2012,898
06/03/2012,911
07/03/2012,919
08/03/2012,914
09/03/2012,901
10/03/2012,887
11/03/2012,907
12/03/2012,913
13/03/2012,920
14/03/2012,905
15/03/2012,900
16/03/2012,904
17/03/2012,891
18/03/2012,893
19/03/2012,902
20/03/2012,915
21/03/2012,914
22/03/2012,908
23/03/2012,895
24/03/2012,900
25/03/2012,885
26/03/2012,898
27/03/2012,893
28/03/2012,898
29/03/2012,908
30/03/2012,903
31/03/2012,892
01/04/2012,890
02/04/2012,909
03/04/2012,905
04/04/2012,909
05/04/2012,894
06/04/2012,912
07/04/2012,893
08/04/2012,902
09/04/2012,888
10/04/2012,887
11/04/2012,887
12/04/2012,885
13/04/2012,903
14/04/2012,911
15/04/2012,916
16/04/2012,900
17/04/2012,914
18/04/2012,899
19/04/2012,900
20/04/2012,909
21/04/2012,904
22/04/2012,885
23/04/2012,909
24/04/2012,914
25/04/2012,907
26/04/2012,912
27/04/2012,886
28/04/2012,884
29/04/2012,893
30/04/2012,901
01/05/2012,911
02/05/2012,928
03/05/2012,901
04/05/2012,916
05/05/2012,902
06/05/2012,908
07/05/2012,906
08/05/2012,926
09/05/2012,911
10/05/2012,908
11/05/2012,919
12/05/2012,919
13/05/2012,905
14/05/2012,911
15/05/2012,924
16/05/2012,915
17/05/2012,916
18/05/2012,904
19/05/2012,904
20/05/2012,912
21/05/2012,909
22/05/2012,928
23/05/2012,910
24/05/2012,921
25/05/2012,931
26/05/2012,910
27/05/2012,902
28/05/2012,920
29/05/2012,920
30/05/2012,943
31/05/2012,923
01/06/2012,929
02/06/2012,929
03/06/2012,927
04/06/2012,913
05/06/2012,934
06/06/2012,954
07/06/2012,940
08/06/2012,931
09/06/2012,920
10/06/2012,931
11/06/2012,926
12/06/2012,926
13/06/2012,943
14/06/2012,924
15/06/2012,932
16/06/2012,924
17/06/2012,924
18/06/2012,955
19/06/2012,939
20/06/2012,958
21/06/2012,938
22/06/2012,943
23/06/2012,943
24/06/2012,927
25/06/2012,935
26/06/2012,945
27/06/2012,962
28/06/2012,971
29/06/2012,955
30/06/2012,952
01/07/2012,949
02/07/2012,965
03/07/2012,952
04/07/2012,970
05/07/2012,956
06/07/2012,950
07/07/2012,951
08/07/2012,954
09/07/2012,971
10/07/2012,957
11/07/2012,972
12/07/2012,955
13/07/2012,953
14/07/2012,942
15/07/2012,955
16/07/2012,967
17/07/2012,976
18/07/2012,983
19/07/2012,971
20/07/2012,982
21/07/2012,953
22/07/2012,987
23/07/2012,964
24/07/2012,976
25/07/2012,986
26/07/2012,970
27/07/2012,982
28/07/2012,981
29/07/2012,973
30/07/2012,973
31/07/2012,983
01/08/2012,983
02/08/2012,989
03/08/2012,996
04/08/2012,985
05/08/2012,972
06/08/2012,957
07/08/2012,981
08/08/2012,989
09/08/2012,992
10/08/2012,977
11/08/2012,981
12/08/2012,980
13/08/2012,986
14/08/2012,1006
15/08/2012,999
16/08/2012,999
17/08/2012,989
18/08/2012,971
19/08/2012,1007
20/08/2012,982
21/08/2012,984
22/08/2012,1005
23/08/2012,988
24/08/2012,988
25/08/2012,986
26/08/2012,989
27/08/2012,990
28/08/2012,1010
29/08/2012,983
30/08/2012,1004
31/08/2012,1011
01/09/2012,1003
02/09/2012,997
03/09/2012,1004
04/09/2012,1001
05/09/2012,995
06/09/2012,1006
07/09/2012,1005
08/09/2012,1014
09/09/2012,992
10/09/2012,988
11/09/2012,980
12/09/2012,1008
13/09/2012,993
14/09/2012,1010
15/09/2012,999
16/09/2012,1010
17/09/2012,1013
18/09/2012,1001
19/09/2012,1017
20/09/2012,1018
21/09/2012,1010
22/09/2012,995
23/09/2012,988
24/09/2012,1007
25/09/2012,1004
26/09/2012,1008
27/09/2012,1011
28/09/2012,986
29/09/2012,981
30/09/2012,992
01/10/2012,1015
02/10/2012,975
03/10/2012,1014
04/10/2012,1012
05/10/2012,1001
06/10/2012,1006
07/10/2012,1004
08/10/2012,1010
09/10/2012,1026
10/10/2012,1014
11/10/2012,1015
12/10/2012,1000
13/10/2012,1003
14/10/2012,988
15/10/2012,1006
16/10/2012,1019
17/10/2012,1015
18/10/2012,1000
19/10/2012,991
20/10/2012,997
21/10/2012,996
22/10/2012,1027
23/10/2012,1007
24/10/2012,1020
25/10/2012,1004
26/10/2012,1002
27/10/2012,994
28/10/2012,992
29/10/2012,1000
30/10/2012,1011
31/10/2012,997
01/11/2012,997
02/11/2012,999
03/11/2012,978
04/11/2012,997
05/11/2012,994
06/11/2012,1020
07/11/2012,994
08/11/2012,1000
09/11/2012,965
10/11/2012,1006
11/11/2012,987
12/11/2012,979
13/11/2012,993
14/11/2012,1006
15/11/2012,996
16/11/2012,990
17/11/2012,990
18/11/2012,995
19/11/2012,973
20/11/2012,990
21/11/2012,977
22/11/2012,1005
23/11/2012,969
24/11/2012,981
25/11/2012,963
26/11/2012,993
27/11/2012,1004
28/11/2012,989
29/11/2012,985
30/11/2012,976
01/12/2012,973
02/12/2012,981
03/12/2012,973
04/12/2012,967
05/12/2012,971
06/12/2012,982
07/12/2012,984
08/12/2012,946
09/12/2012,982
10/12/2012,993
11/12/2012,972
12/12/2012,990
13/12/2012,956
14/12/2012,963
15/12/2012,961
16/12/2012,956
17/12/2012,969
18/12/2012,969
19/12/2012,959
20/12/2012,962
21/12/2012,954
22/12/2012,955
23/12/2012,929
24/12/2012,948
25/12/2012,964
26/12/2012,980
27/12/2012,968
28/12/2012,942
29/12/2012,964
30/12/2012,955
31/12/2012,960
01/01/2013,946
02/01/2013,970
03/01/2013,945
04/01/2013,936
05/01/2013,946
06/01/2013,954
07/01/2013,933
08/01/2013,956
09/01/2013,965
10/01/2013,930
11/01/2013,932
12/01/2013,951
13/01/2013,941
14/01/2013,943
15/01/2013,955
16/01/2013,945
17/01/2013,927
18/01/2013,938
19/01/2013,934
20/01/2013,952
21/01/2013,927
22/01/2013,959
23/01/2013,944
24/01/2013,961
25/01/2013,949
26/01/2013,936
27/01/2013,944
28/01/2013,948
29/01/2013,917
30/01/2013,938
31/01/2013,924
01/02/2013,925
02/02/2013,933
03/02/2013,926
04/02/2013,934
05/02/2013,937
06/02/2013,938
07/02/2013,931
08/02/2013,952
09/02/2013,917
10/02/2013,925
11/02/2013,911
12/02/2013,912
13/02/2013,943
14/02/2013,929
15/02/2013,917
16/02/2013,910
17/02/2013,917
18/02/2013,919
19/02/2013,936
20/02/2013,920
21/02/2013,924
22/02/2013,896
23/02/2013,897
24/02/2013,916
25/02/2013,906
26/02/2013,920
27/02/2013,920
28/02/2013,935
01/03/2013,903
02/03/2013,908
03/03/2013,932
04/03/2013,903
05/03/2013,906
06/03/2013,920
07/03/2013,914
08/03/2013,904
09/03/2013,902
10/03/2013,929
11/03/2013,906
12/03/2013,924
13/03/2013,906
14/03/2013,897
15/03/2013,900
16/03/2013,902
17/03/2013,910
18/03/2013,884
19/03/2013,907
20/03/2013,931
21/03/2013,895
22/03/2013,934
23/03/2013,900
24/03/2013,896
25/03/2013,932
26/03/2013,915
27/03/2013,898
28/03/2013,919
29/03/2013,899
30/03/2013,910
31/03/2013,909
01/04/2013,920
02/04/2013,907
03/04/2013,920
04/04/2013,925
05/04/2013,910
06/04/2013,899
07/04/2013,923
08/04/2013,907
09/04/2013,913
10/04/2013,918
11/04/2013,902
12/04/2013,898
13/04/2013,909
14/04/2013,919
15/04/2013,929
16/04/2013,906
17/04/2013,918
18/04/2013,910
19/04/2013,919
20/04/2013,917
21/04/2013,892
22/04/2013,915
23/04/2013,911
24/04/2013,922
25/04/2013,916
26/04/2013,910
27/04/2013,901
28/04/2013,917
29/04/2013,910
30/04/2013,917
01/05/2013,923
02/05/2013,917
03/05/2013,921
04/05/2013,922
05/05/2013,912
06/05/2013,906
07/05/2013,941
08/05/2013,937
09/05/2013,934
10/05/2013,913
11/05/2013,924
12/05/2013,912
13/05/2013,920
14/05/2013,922
15/05/2013,921
16/05/2013,918
17/05/2013,936
18/05/2013,918
19/05/2013,917
20/05/2013,923
21/05/2013,921
22/05/2013,926
23/05/2013,917
24/05/2013,928
25/05/2013,940
26/05/2013,921
27/05/2013,936
28/05/2013,939
29/05/2013,937
30/05/2013,934
31/05/2013,944
01/06/2013,943
02/06/2013,919
03/06/2013,933
04/06/2013,947
05/06/2013,939
06/06/2013,946
07/06/2013,935
08/06/2013,943
09/06/2013,968
10/06/2013,939
11/06/2013,957
12/06/2013,944
13/06/2013,945
14/06/2013,953
15/06/2013,945
16/06/2013,941
17/06/2013,940
18/06/2013,925
19/06/2013,960
20/06/2013,968
21/06/2013,964
