No,Iws
12106,67.96
12107,75.11
12108,82.26
12109,88.07
12110,92.09
12111,3.13
12112,4.92
12113,0.89
12114,3.13
12115,4.92
12116,6.71
12117,8.5
12118,10.29
12119,11.18
12120,14.31
12121,16.1
12122,17.89
12123,19.68
12124,3.13
12125,4.92
12126,8.05
12127,11.18
12128,14.31
12129,24.14
12130,35.32
12131,43.37
12132,50.52
12133,56.33
12134,64.38
12135,70.19
12136,73.32
12137,4.02
12138,8.05
12139,13.86
12140,8.05
12141,15.2
12142,22.35
12143,27.27
12144,31.29
12145,35.31
12146,0.45
12147,0.9
12148,1.79
12149,0.89
12150,1.78
12151,1.79
12152,3.58
12153,0.89
12154,1.78
12155,3.13
12156,3.13
12157,5.81
12158,12.96
12159,21.01
12160,29.95
12161,39.78
12162,49.61
12163,57.66
12164,64.81
12165,72.86
12166,77.78
12167,82.7
12168,87.62
12169,89.41
12170,91.2
12171,0.89
12172,1.79
12173,3.58
12174,5.37
12175,8.5
12176,10.29
12177,0.89
12178,1.79
12179,0.89
12180,3.13
12181,6.26
12182,9.39
12183,13.41
12184,19.22
12185,25.03
12186,32.18
12187,39.33
12188,45.14
12189,50.06
12190,54.08
12191,58.1
12192,63.02
12193,67.04
12194,71.96
12195,75.98
12196,77.77
12197,79.56
12198,81.35
12199,83.14
12200,86.27
12201,88.06
12202,89.85
12203,92.98
12204,96.11
12205,100.13
12206,105.05
12207,110.86
12208,118.01
12209,125.16
12210,130.97
12211,135.89
12212,141.7
12213,146.62
12214,149.75
12215,153.77
12216,158.69
12217,163.61
12218,166.74
12219,169.87
12220,171.66
12221,174.79
12222,177.92
12223,181.05
12224,185.07
12225,188.2
12226,193.12
12227,198.04
12228,203.85
12229,211.9
12230,219.95
12231,227.1
12232,235.15
12233,243.2
12234,251.25
12235,259.3
12236,265.11
12237,266.9
12238,0.89
12239,1.79
12240,4.92
12241,8.05
12242,11.18
12243,12.97
12244,14.76
12245,17.89
12246,19.68
12247,22.81
12248,26.83
12249,30.85
12250,33.98
12251,38
12252,45.15
12253,52.3
12254,59.45
12255,67.5
12256,74.65
12257,77.78
12258,5.81
12259,4.02
12260,1.79
12261,0.45
12262,0.89
12263,0.89
12264,1.79
12265,0.45
12266,0.89
12267,0.45
12268,0.89
12269,1.78
12270,4.91
12271,6.7
12272,7.59
12273,0.89
12274,1.78
12275,2.67
12276,3.56
12277,5.35
12278,4.02
12279,7.15
12280,11.17
12281,15.19
12282,19.21
12283,24.13
12284,28.15
12285,32.17
12286,36.19
12287,37.98
12288,39.77
12289,41.56
12290,44.69
12291,46.48
12292,48.27
12293,0.89
12294,0.89
12295,0.89
12296,1.79
12297,4.92
12298,6.71
12299,9.84
12300,12.97
12301,16.1
12302,21.02
12303,26.83
12304,34.88
12305,40.69
12306,46.5
12307,52.31
12308,58.12
12309,59.91
12310,63.04
12311,66.17
12312,71.09
12313,74.22
12314,76.01
12315,79.14
12316,0.89
12317,1.79
12318,3.58
12319,5.37
12320,6.26
12321,9.39
12322,11.18
12323,1.79
12324,3.58
12325,1.79
12326,4.92
12327,8.05
12328,11.18
12329,0.89
12330,1.79
12331,1.79
12332,4.02
12333,4.91
12334,3.13
12335,6.26
12336,3.13
12337,1.79
12338,3.58
12339,6.71
12340,8.5
12341,1.79
12342,0.89
12343,4.02
12344,4.91
12345,8.04
12346,9.83
12347,1.79
12348,1.79
12349,1.79
12350,4.02
12351,7.15
12352,3.13
12353,4.92
12354,8.94
12355,12.96
12356,16.98
12357,1.79
12358,2.68
12359,4.02
12360,8.04
12361,0.89
12362,3.13
12363,7.15
12364,11.17
12365,19.22
12366,27.27
12367,35.32
12368,43.37
12369,52.31
12370,59.46
12371,66.61
12372,73.76
12373,79.57
12374,85.38
12375,94.32
12376,99.24
12377,110.42
12378,120.25
12379,129.19
12380,137.24
12381,142.16
12382,147.08
12383,152
12384,156.92
12385,160.94
12386,165.86
12387,170.78
12388,175.7
12389,181.51
12390,185.53
12391,188.66
12392,192.68
12393,196.7
12394,200.72
12395,203.85
12396,206.98
12397,0.89
12398,1.79
12399,1.79
12400,5.81
12401,3.13
12402,7.15
12403,10.28
12404,14.3
12405,16.09
12406,19.22
12407,21.01
12408,22.8
12409,25.93
12410,0.89
12411,1.79
12412,5.81
12413,9.83
12414,11.62
12415,0.89
12416,1.78
12417,1.79
12418,3.58
12419,1.79
12420,3.58
12421,1.79
12422,3.13
12423,5.81
12424,11.62
12425,20.56
12426,27.71
12427,32.63
12428,38.44
12429,44.25
12430,47.38
12431,4.02
12432,4.02
12433,8.94
12434,13.86
12435,4.02
12436,4.92
12437,5.81
12438,12.96
12439,21.01
12440,28.16
12441,8.94
12442,16.09
12443,21.01
12444,25.03
12445,29.95
12446,34.87
12447,39.79
12448,4.02
12449,7.15
12450,1.79
12451,4.92
12452,9.84
12453,3.13
12454,6.26
12455,9.39
12456,11.18
12457,0.89
12458,1.79
12459,2.68
12460,0.89
12461,0.45
12462,1.34
12463,1.79
12464,0.89
12465,1.79
12466,1.79
12467,0.89
12468,1.78
12469,3.57
12470,7.59
12471,4.02
12472,8.94
12473,14.75
12474,20.56
12475,27.71
12476,31.73
12477,35.75
12478,38.88
12479,0.89
12480,1.79
12481,3.58
12482,0.89
12483,1.78
12484,2.67
12485,3.56
12486,4.45
12487,5.34
12488,1.79
12489,0.89
12490,1.78
12491,1.79
12492,4.92
12493,8.94
12494,14.75
12495,20.56
12496,26.37
12497,31.29
12498,38.44
12499,43.36
12500,49.17
12501,53.19
12502,54.98
12503,0.89
12504,1.79
12505,3.58
12506,5.37
12507,7.16
12508,1.79
12509,3.58
12510,1.79
12511,0.89
12512,1.78
12513,2.67
12514,3.56
12515,1.79
12516,0.89
12517,1.78
12518,1.79
12519,1.79
12520,3.13
12521,6.26
12522,11.18
12523,3.13
12524,0.89
12525,1.79
12526,3.58
12527,1.79
12528,3.58
12529,1.79
12530,0.89
12531,1.78
12532,2.67
12533,0.89
12534,0.89
12535,0.89
12536,2.68
12537,0.89
12538,1.79
12539,3.58
12540,0.89
12541,3.13
12542,8.05
12543,13.86
12544,18.78
12545,22.8
12546,25.93
12547,17.88
12548,3.13
12549,4.92
12550,1.79
12551,3.58
12552,4.47
12553,4.02
12554,11.18
12555,20.12
12556,31.3
12557,37.11
12558,41.13
12559,0.89
12560,1.78
12561,3.13
12562,6.26
12563,10.28
12564,13.41
12565,16.54
12566,1.79
12567,4.02
12568,7.15
12569,10.28
12570,14.3
12571,17.43
12572,20.56
12573,24.58
12574,28.6
12575,31.73
12576,34.86
12577,36.65
12578,38.44
12579,0.89
12580,1.79
12581,0.89
12582,2.68
12583,0.89
12584,0.89
12585,1.78
12586,3.57
12587,4.46
12588,1.79
12589,0.89
12590,3.13
12591,6.26
12592,12.07
12593,16.09
12594,19.22
12595,24.14
12596,28.16
12597,31.29
12598,33.08
12599,34.87
12600,36.66
12601,38.45
12602,41.58
12603,45.6
12604,0.89
12605,1.79
12606,3.58
12607,7.6
12608,1.79
12609,2.68
12610,3.57
12611,1.79
12612,3.58
12613,1.79
12614,5.81
12615,12.96
12616,20.11
12617,25.92
12618,31.73
12619,36.65
12620,7.15
12621,12.96
12622,14.75
12623,17.88
12624,4.02
12625,7.15
12626,10.28
12627,12.07
12628,13.86
12629,0.89
12630,1.78
12631,1.79
12632,0.89
12633,1.78
12634,3.57
12635,5.36
12636,6.25
12637,3.13
12638,4.92
12639,3.13
12640,5.81
12641,12.96
12642,16.09
12643,0.89
12644,1.79
12645,0.89
12646,1.78
12647,1.79
12648,4.02
12649,8.04
12650,9.83
12651,0.89
12652,1.79
12653,2.68
12654,0.89
12655,0.89
12656,1.79
12657,4.92
12658,8.05
12659,12.07
12660,15.2
12661,18.33
12662,22.35
12663,3.13
12664,4.92
12665,5.81
12666,3.13
12667,6.26
12668,11.18
12669,14.31
12670,17.44
12671,20.57
12672,3.13
12673,3.13
12674,4.92
12675,0.89
12676,1.78
12677,1.79
12678,0.89
12679,1.78
12680,1.79
12681,3.58
12682,5.37
12683,1.79
12684,3.13
12685,6.26
12686,9.39
12687,1.79
12688,3.13
12689,6.26
12690,9.39
12691,13.41
12692,16.54
12693,18.33
12694,22.35
12695,24.14
12696,27.27
12697,31.29
12698,34.42
12699,37.55
12700,0.89
12701,1.78
12702,1.79
12703,3.58
12704,5.37
12705,7.16
12706,8.95
12707,1.79
12708,3.13
12709,7.15
12710,11.17
12711,18.32
12712,24.13
12713,29.94
12714,35.75
12715,38.88
12716,0.89
12717,4.02
12718,4.92
12719,8.05
12720,12.07
12721,1.79
12722,1.79
12723,0.89
12724,1.78
12725,0.89
12726,0.89
12727,1.78
12728,2.67
12729,1.79
12730,4.92
12731,8.05
12732,11.18
12733,14.31
12734,20.12
12735,25.93
12736,31.74
12737,35.76
12738,39.78
12739,42.91
12740,5.81
12741,4.02
12742,0.89
12743,1.78
12744,2.67
12745,1.79
12746,4.92
12747,10.73
12748,14.75
12749,0.89
12750,1.78
12751,1.79
12752,0.89
12753,1.78
12754,2.67
12755,1.79
12756,3.13
12757,3.13
12758,6.26
12759,8.05
12760,11.18
12761,14.31
12762,16.1
12763,16.99
12764,0.89
12765,1.79
12766,4.92
12767,0.89
12768,3.13
12769,6.26
12770,9.39
12771,11.18
12772,0.89
12773,1.78
12774,2.23
12775,3.13
12776,4.92
12777,0.89
12778,1.78
12779,2.67
12780,4.46
12781,6.25
12782,1.79
12783,3.13
12784,3.13
12785,1.79
12786,4.02
12787,8.04
12788,11.17
12789,12.96
12790,14.75
12791,15.64
12792,17.43
12793,18.32
12794,0.89
12795,1.79
12796,0.89
12797,1.78
12798,0.89
12799,1.78
12800,0.45
12801,1.34
12802,2.23
12803,3.12
12804,4.01
12805,1.79
12806,3.13
12807,1.79
12808,4.02
12809,8.04
12810,12.06
12811,16.98
12812,20.11
12813,25.03
12814,29.95
12815,33.97
12816,35.76
12817,37.55
12818,39.34
12819,42.47
12820,44.26
12821,0.89
12822,1.78
12823,0.89
12824,0.89
12825,1.78
12826,2.67
12827,3.56
12828,1.79
12829,1.79
12830,3.58
12831,1.79
12832,4.92
12833,8.94
12834,12.07
12835,16.09
12836,20.11
12837,24.13
12838,28.15
12839,32.17
12840,33.96
12841,34.85
12842,36.64
12843,38.43
12844,0.89
12845,1.78
12846,0.89
12847,0.89
12848,1.78
12849,2.67
12850,3.56
12851,1.79
12852,0.89
12853,2.68
12854,1.79
12855,4.92
12856,8.05
12857,13.86
12858,18.78
12859,22.8
12860,25.93
12861,27.72
12862,29.51
12863,30.4
12864,32.19
12865,33.98
12866,37.11
12867,40.24
12868,43.37
12869,44.26
12870,46.05
12871,47.84
12872,49.63
12873,51.42
12874,54.55
12875,58.57
12876,4.02
12877,7.15
12878,12.96
12879,18.77
12880,23.69
12881,29.5
12882,33.52
12883,37.54
12884,41.56
12885,43.35
12886,46.48
12887,49.61
12888,52.74
12889,55.87
12890,59
12891,62.13
12892,65.26
12893,68.39
12894,70.18
12895,0.89
12896,1.78
12897,1.79
12898,4.92
12899,8.05
12900,11.18
12901,0.89
12902,1.79
12903,3.58
12904,5.37
12905,7.16
12906,8.95
12907,10.74
12908,12.53
12909,15.66
12910,18.79
12911,21.92
12912,0.89
12913,1.79
12914,3.58
12915,5.37
12916,0.89
12917,1.79
12918,3.58
12919,6.71
12920,9.84
12921,12.97
12922,16.99
12923,21.01
12924,24.14
12925,28.16
12926,32.18
12927,36.2
12928,40.22
12929,45.14
12930,3.13
12931,4.92
12932,3.13
12933,3.13
12934,6.26
12935,10.28
12936,3.13
12937,6.26
12938,9.39
12939,13.41
12940,5.81
12941,10.73
12942,14.75
12943,17.88
12944,21.9
12945,26.82
12946,30.84
12947,34.86
12948,3.13
12949,1.79
12950,4.92
12951,6.71
12952,3.13
12953,4.02
12954,1.79
12955,4.92
12956,4.02
12957,8.04
12958,11.17
12959,1.79
12960,3.13
12961,4.92
12962,8.05
12963,9.84
12964,11.63
12965,0.89
12966,1.79
12967,3.58
12968,5.37
12969,3.13
12970,4.92
12971,1.79
12972,1.79
12973,3.13
12974,0.89
12975,2.68
12976,1.79
12977,3.58
12978,5.37
12979,0.89
12980,1.79
12981,0.89
12982,1.78
12983,3.13
12984,6.26
12985,8.05
12986,0.89
12987,1.79
12988,1.79
12989,5.81
12990,9.83
12991,13.85
12992,17.87
12993,21
12994,25.92
12995,31.73
12996,4.92
12997,8.05
12998,12.07
12999,13.86
13000,0.89
13001,1.79
13002,4.92
13003,8.05
13004,11.18
13005,12.07
13006,0.89
13007,1.79
13008,4.92
13009,8.05
13010,12.07
13011,15.2
13012,1.79
13013,0.89
13014,0.89
13015,1.78
13016,0.89
13017,1.78
13018,2.67
13019,4.46
13020,4.02
13021,1.79
13022,3.58
13023,3.13
13024,6.26
13025,11.18
13026,15.2
13027,19.22
13028,22.35
13029,24.14
13030,25.93
13031,29.06
13032,32.19
13033,33.08
13034,33.97
13035,35.76
13036,37.55
13037,1.79
13038,0.45
13039,0.89
13040,1.79
13041,0.89
13042,1.79
13043,1.79
13044,1.79
13045,1.79
13046,3.13
13047,3.13
13048,7.15
13049,11.17
13050,12.96
13051,16.09
13052,19.22
13053,22.35
13054,25.48
13055,28.61
13056,30.4
13057,0.89
13058,1.79
13059,0.89
13060,1.78
13061,2.23
13062,3.12
13063,0.89
13064,0.89
13065,1.79
13066,4.92
13067,6.71
13068,8.5
13069,10.29
13070,14.31
13071,18.33
13072,22.35
13073,27.27
13074,32.19
13075,37.11
13076,42.03
13077,46.95
13078,50.97
13079,0.89
13080,3.13
13081,6.26
13082,9.39
13083,11.18
13084,1.79
13085,0.89
13086,1.79
13087,4.92
13088,6.71
13089,0.89
13090,1.78
13091,1.79
13092,0.89
13093,1.78
13094,2.67
13095,1.79
13096,1.79
13097,1.79
13098,1.79
13099,3.13
13100,1.79
13101,3.58
13102,4.47
13103,6.26
13104,9.39
13105,11.18
13106,12.97
13107,0.89
13108,1.78
13109,1.79
13110,0.89
13111,0.89
13112,0.89
13113,4.92
13114,8.05
13115,0.89
13116,1.79
13117,4.92
13118,6.71
13119,3.13
13120,1.79
13121,0.89
13122,1.79
13123,0.89
13124,1.79
13125,3.58
13126,5.37
13127,0.89
13128,1.79
13129,0.89
13130,0.89
13131,0.89
13132,1.78
13133,1.79
13134,2.68
13135,0.89
13136,1.79
13137,0.89
13138,1.78
13139,4.02
13140,5.81
13141,0.89
13142,1.79
13143,3.58
13144,5.37
13145,0.89
13146,1.78
13147,2.67
13148,4.46
13149,1.79
13150,0.89
13151,1.78
13152,1.79
13153,2.68
13154,4.47
13155,0.89
13156,0.89
13157,0.89
13158,1.79
13159,4.92
13160,8.94
13161,12.96
13162,16.98
13163,20.11
13164,4.02
13165,3.13
13166,4.92
13167,3.13
13168,1.79
13169,1.79
13170,2.68
13171,1.79
13172,4.92
13173,8.94
13174,13.86
13175,17.88
13176,21.9
13177,1.79
13178,0.89
13179,1.79
13180,0.89
13181,0.89
13182,4.02
13183,7.15
13184,8.94
13185,10.73
13186,12.52
13187,0.89
13188,1.79
13189,0.89
13190,1.79
13191,4.92
13192,3.13
13193,1.79
13194,5.81
13195,8.94
13196,12.07
13197,16.09
13198,20.11
13199,25.03
13200,29.05
13201,33.07
13202,36.2
13203,40.22
13204,43.35
13205,46.48
13206,49.61
13207,52.74
13208,55.87
13209,59
13210,62.13
13211,63.92
13212,65.71
13213,67.5
13214,3.13
13215,4.02
13216,7.15
13217,1.79
13218,3.58
13219,5.37
13220,7.16
13221,0.89
13222,0.89
13223,0.89
13224,0.89
13225,1.34
13226,2.23
13227,3.12
13228,0.89
13229,0.89
13230,1.78
13231,2.67
13232,3.56
13233,0.89
13234,1.79
13235,0.89
13236,1.79
13237,1.79
13238,3.58
13239,4.92
13240,9.84
13241,13.86
13242,18.78
13243,23.7
13244,26.83
13245,28.62
13246,29.51
13247,34.43
13248,4.92
13249,1.79
13250,3.13
13251,1.79
13252,0.89
13253,7.15
13254,12.07
13255,16.09
13256,3.13
13257,4.02
13258,8.04
13259,16.09
13260,24.14
13261,29.95
13262,35.76
13263,4.02
13264,4.92
13265,3.13
13266,3.13
13267,4.02
13268,8.04
13269,9.83
13270,11.62
13271,14.75
13272,7.15
13273,1.79
13274,0.89
13275,1.79
13276,2.68
13277,0.89
13278,1.78
13279,1.79
13280,0.89
13281,1.78
13282,1.79
13283,4.92
13284,5.81
13285,9.83
13286,16.98
13287,24.13
13288,31.28
13289,38.43
13290,44.24
13291,51.39
13292,56.31
13293,60.33
13294,62.12
13295,0.89
13296,1.79
13297,4.92
13298,1.79
13299,3.13
13300,0.89
13301,0.89
13302,4.02
13303,7.15
13304,10.28
13305,12.07
13306,1.79
13307,1.79
13308,3.13
13309,4.92
13310,3.13
13311,1.79
13312,1.79
13313,5.81
13314,10.73
13315,14.75
13316,17.88
13317,19.67
13318,21.46
13319,22.35
13320,23.24
13321,0.89
13322,1.79
13323,3.58
13324,5.37
13325,0.89
13326,3.13
13327,6.26
13328,8.05
13329,9.84
13330,11.63
13331,1.79
13332,1.79
13333,0.89
13334,2.68
13335,1.79
13336,6.71
13337,10.73
13338,13.86
13339,16.99
13340,20.12
13341,21.01
13342,0.45
13343,3.13
13344,7.15
13345,10.28
13346,12.07
13347,12.96
13348,0.89
13349,1.78
13350,0.89
13351,0.45
13352,1.34
13353,3.13
13354,6.26
13355,9.39
13356,11.18
13357,1.79
13358,4.02
13359,8.04
13360,12.96
13361,16.98
13362,21
13363,24.13
13364,27.26
13365,30.39
13366,33.52
13367,37.54
13368,40.67
13369,44.69
13370,47.82
13371,50.95
13372,0.89
13373,1.79
13374,0.89
13375,3.13
13376,4.92
13377,8.05
13378,11.18
13379,12.97
13380,16.1
13381,1.79
13382,3.13
13383,6.26
13384,8.05
13385,11.18
13386,14.31
13387,17.44
13388,20.57
13389,21.46
13390,0.89
13391,3.13
13392,4.92
13393,9.84
13394,13.86
13395,16.99
13396,20.12
13397,23.25
13398,25.04
13399,28.17
13400,31.3
13401,33.09
13402,34.88
13403,38.01
13404,1.79
13405,3.13
13406,0.89
13407,1.79
13408,4.92
13409,8.05
13410,11.18
13411,14.31
13412,17.44
13413,19.23
13414,22.36
13415,26.38
13416,29.51
13417,32.64
13418,34.43
13419,0.89
13420,1.78
13421,0.89
13422,1.79
13423,0.89
13424,1.79
13425,3.58
13426,5.37
13427,7.16
13428,0.89
13429,1.79
13430,0.89
13431,1.79
13432,1.79
13433,3.13
13434,1.79
13435,3.13
13436,1.79
13437,3.58
13438,6.71
13439,13.86
13440,16.99
13441,18.78
13442,20.57
13443,1.79
13444,4.02
13445,8.04
13446,11.17
13447,1.79
13448,3.58
13449,0.89
13450,1.79
13451,0.89
13452,1.78
13453,1.79
13454,3.58
13455,8.5
13456,11.63
13457,15.65
13458,18.78
13459,21.91
13460,25.93
13461,27.72
13462,30.85
13463,32.64
13464,34.43
13465,37.56
13466,39.35
13467,41.14
13468,44.27
13469,47.4
13470,49.19
13471,0.89
13472,1.78
13473,2.67
13474,4.46
13475,5.35
13476,6.24
13477,9.37
13478,3.13
13479,6.26
13480,9.39
13481,12.52
13482,16.54
13483,19.67
13484,22.8
13485,24.59
13486,8.94
13487,7.15
13488,8.04
13489,3.13
13490,1.79
13491,0.89
13492,1.79
13493,0.89
13494,0.45
13495,1.79
13496,3.58
13497,5.37
13498,0.89
13499,1.79
13500,0.89
13501,2.68
13502,3.57
13503,1.79
13504,3.58
13505,9.39
13506,12.52
13507,14.31
13508,16.1
13509,19.23
13510,0.89
13511,1.79
13512,1.79
13513,1.79
13514,3.58
13515,4.47
13516,6.26
13517,8.05
13518,9.84
13519,11.63
13520,14.76
13521,16.55
13522,0.89
13523,1.79
13524,0.89
13525,2.68
13526,1.79
13527,0.89
13528,1.78
13529,2.67
13530,1.79
13531,5.81
13532,8.94
13533,12.96
13534,0.89
13535,1.34
13536,1.79
13537,3.13
13538,7.15
13539,8.04
13540,1.79
13541,0.89
13542,2.68
13543,4.47
13544,0.89
13545,1.79
13546,4.92
13547,4.02
13548,3.13
13549,4.92
13550,8.05
13551,0.89
13552,3.13
13553,4.92
13554,6.71
13555,8.5
13556,11.63
13557,15.65
13558,17.44
13559,0.89
13560,1.78
13561,2.67
13562,3.13
13563,4.02
13564,7.15
13565,10.28
13566,0.89
13567,1.78
13568,1.79
13569,4.92
13570,8.05
13571,11.18
13572,15.2
13573,0.89
13574,4.02
13575,7.15
13576,10.28
13577,13.41
13578,16.54
13579,19.67
13580,21.46
13581,0.89
13582,0.89
13583,1.79
13584,0.89
13585,0.89
13586,0.89
13587,1.79
13588,0.89
13589,0.89
13590,0.89
13591,1.78
13592,1.79
13593,1.79
13594,3.58
13595,5.37
13596,0.89
13597,1.78
13598,3.57
13599,4.02
13600,8.04
13601,13.85
13602,17.87
13603,21.89
13604,25.02
13605,28.15
13606,31.28
13607,33.07
13608,34.86
13609,36.65
13610,39.78
13611,42.91
13612,46.04
13613,49.17
13614,52.3
13615,54.09
13616,55.88
13617,57.67
13618,59.46
13619,61.25
13620,63.04
13621,64.83
13622,0.89
13623,1.79
13624,3.58
13625,6.71
13626,9.84
13627,11.63
13628,13.42
13629,0.89
13630,1.79
13631,3.58
13632,5.37
13633,0.89
13634,0.89
13635,1.78
13636,2.67
13637,0.89
13638,0.89
13639,1.78
13640,2.67
13641,1.79
13642,0.89
13643,1.79
13644,0.89
13645,1.79
13646,0.89
13647,1.79
13648,3.58
13649,5.37
13650,0.89
13651,1.79
13652,3.58
13653,5.37
13654,7.16
13655,8.05
13656,9.84
13657,12.97
13658,16.1
13659,19.23
13660,21.02
13661,22.81
13662,0.89
13663,3.13
13664,0.89
13665,3.13
13666,6.26
13667,9.39
13668,0.89
13669,1.79
13670,4.92
13671,8.05
13672,8.05
13673,11.18
13674,15.2
13675,21.01
13676,24.14
13677,3.13
13678,4.92
13679,3.13
13680,4.92
13681,0.89
13682,1.78
13683,2.67
13684,3.56
13685,1.79
13686,0.89
13687,0.89
13688,0.89
13689,1.78
13690,2.67
13691,3.56
13692,1.79
13693,1.79
13694,3.13
13695,6.26
13696,1.79
13697,3.58
13698,5.37
13699,1.79
13700,3.58
13701,4.47
13702,0.89
13703,0.89
13704,1.78
13705,0.89
13706,1.79
13707,0.89
13708,0.89
13709,0.89
13710,2.68
13711,4.47
13712,0.45
13713,3.13
13714,1.79
13715,3.13
13716,1.79
13717,0.89
13718,1.79
13719,1.79
13720,4.92
13721,8.94
13722,12.07
13723,16.09
13724,19.22
13725,21.01
13726,22.8
13727,25.93
13728,33.98
13729,3.13
13730,3.13
13731,1.79
13732,3.58
13733,1.79
13734,5.81
13735,7.6
13736,0.89
13737,1.78
13738,2.67
13739,1.79
13740,3.58
13741,6.71
13742,9.84
13743,13.86
13744,17.88
13745,21.01
13746,24.14
13747,28.16
13748,31.29
13749,32.18
13750,33.07
13751,33.96
13752,34.85
13753,37.98
13754,39.77
13755,42.9
13756,44.69
13757,46.48
13758,48.27
13759,50.06
13760,53.19
13761,54.98
13762,0.89
13763,3.13
13764,4.92
13765,1.79
13766,3.58
13767,1.79
13768,5.81
13769,8.94
13770,12.07
13771,13.86
13772,15.65
13773,17.44
13774,19.23
13775,21.02
13776,0.89
13777,1.79
13778,4.92
13779,0.89
13780,1.79
13781,0.89
13782,1.79
13783,0.89
13784,1.79
13785,3.58
13786,7.15
13787,11.17
13788,4.02
13789,3.13
13790,4.92
13791,12.07
13792,4.02
13793,3.13
13794,6.26
13795,9.39
13796,13.41
13797,18.33
13798,24.14
13799,27.27
13800,30.4
13801,1.79
13802,1.79
13803,4.92
13804,6.71
13805,4.02
13806,7.15
13807,4.02
13808,4.02
13809,8.04
13810,9.83
13811,12.96
13812,16.09
13813,19.22
13814,1.79
13815,2.68
13816,3.57
13817,1.79
13818,3.58
13819,6.71
13820,10.73
13821,13.86
13822,17.88
13823,21.01
13824,25.03
13825,0.89
13826,0.89
13827,0.89
13828,1.78
13829,2.67
13830,3.56
13831,3.13
13832,6.26
13833,10.28
13834,14.3
13835,17.43
13836,19.22
13837,1.79
13838,3.58
13839,5.37
13840,6.26
13841,1.79
13842,3.13
13843,4.92
13844,8.05
13845,12.07
13846,15.2
13847,18.33
13848,0.89
13849,1.78
13850,1.79
13851,0.89
13852,0.89
13853,1.78
13854,0.89
13855,1.79
13856,0.89
13857,1.78
13858,2.67
13859,1.79
13860,3.58
13861,5.37
13862,7.16
13863,10.29
13864,12.08
13865,15.21
13866,18.34
13867,21.47
13868,24.6
13869,26.39
13870,28.18
13871,0.89
13872,0.89
13873,2.68
13874,4.47
13875,6.26
13876,7.15
13877,8.94
13878,0.89
13879,1.79
13880,3.58
13881,0.89
13882,1.79
13883,3.58
13884,3.13
13885,8.94
13886,16.09
13887,24.14
13888,31.29
13889,37.1
13890,42.91
13891,47.83
13892,51.85
13893,54.98
13894,58.11
13895,62.13
13896,65.26
13897,68.39
13898,70.18
13899,71.07
13900,72.86
13901,0.89
13902,1.78
13903,0.89
13904,1.78
13905,0.89
13906,3.13
13907,4.92
13908,0.89
13909,3.13
13910,7.15
13911,12.07
13912,16.99
13913,21.91
13914,26.83
13915,30.85
13916,34.87
13917,36.66
13918,39.79
13919,43.81
13920,46.94
13921,50.07
13922,51.86
13923,53.65
13924,55.44
13925,57.23
13926,0.89
13927,0.89
13928,1.78
13929,3.57
13930,1.79
13931,2.68
13932,1.79
13933,0.89
13934,1.79
13935,3.58
13936,7.6
13937,11.62
13938,15.64
13939,20.56
13940,23.69
13941,25.48
13942,27.27
13943,0.89
13944,1.34
13945,1.79
13946,3.58
13947,5.37
13948,7.16
13949,8.05
13950,8.94
13951,10.73
13952,12.52
13953,0.89
13954,1.79
13955,3.58
13956,5.37
13957,7.16
13958,10.29
13959,13.42
13960,17.44
13961,21.46
13962,24.59
13963,27.72
13964,30.85
13965,33.98
13966,37.11
13967,40.24
13968,42.03
13969,43.82
13970,46.95
13971,50.08
13972,0.89
13973,0.89
13974,1.78
13975,0.89
13976,1.79
13977,4.92
13978,8.94
13979,12.96
13980,16.09
13981,20.11
13982,23.24
13983,27.26
13984,31.28
13985,36.2
13986,41.12
13987,45.14
13988,49.16
13989,52.29
13990,55.42
13991,58.55
13992,60.34
13993,61.23
13994,62.12
13995,0.89
13996,1.78
13997,2.67
13998,3.56
13999,0.89
14000,0.89
14001,1.79
14002,3.58
14003,0.89
14004,1.78
14005,3.13
14006,6.26
14007,9.39
14008,11.18
14009,12.97
14010,14.76
14011,16.55
14012,19.68
14013,22.81
14014,24.6
14015,25.49
14016,27.28
14017,29.07
14018,30.86
14019,31.75
14020,1.79
14021,0.89
14022,1.79
14023,4.92
